case:concept:name,sktr_activity,kari_activity,argmax_activity,ground_truth
30,1,11,1,1
30,1,11,1,1
30,1,11,1,1
30,1,11,1,1
30,1,11,1,1
30,1,11,1,1
30,1,11,1,1
30,1,11,1,1
30,1,11,1,1
30,1,11,1,1
30,1,11,1,1
30,1,11,1,1
30,1,11,1,1
30,1,11,1,1
30,1,11,1,1
30,1,11,1,1
30,1,11,1,1
30,1,11,1,1
30,1,11,1,1
30,1,11,1,1
30,1,11,1,1
30,1,11,1,1
30,11,11,11,11
30,11,11,11,11
30,11,11,11,11
30,11,11,11,11
30,11,11,11,11
30,11,11,11,11
30,11,11,11,11
30,11,11,11,11
30,11,11,11,11
30,11,11,11,11
30,11,11,11,11
30,11,11,11,11
30,11,11,11,11
30,11,11,11,11
30,11,11,11,11
30,11,11,11,11
30,11,11,11,11
30,11,11,11,11
30,11,11,11,11
30,11,11,11,11
30,11,11,11,11
30,11,11,11,11
30,11,11,11,11
30,11,11,11,11
30,11,11,11,11
30,11,11,11,11
30,11,11,11,11
30,11,11,11,11
30,11,11,11,11
30,11,11,11,11
30,11,11,11,11
30,11,11,11,11
30,11,11,11,11
30,11,11,11,11
30,11,11,11,11
30,11,11,11,11
30,11,11,11,11
30,11,11,11,11
30,11,11,11,11
30,11,11,11,11
30,11,11,11,11
30,11,11,11,11
30,11,11,11,11
30,11,11,11,11
30,11,11,11,11
30,11,11,11,11
30,11,11,11,11
30,11,11,11,11
30,11,11,11,11
30,11,11,11,11
30,11,11,11,11
30,11,11,11,11
30,11,11,11,11
30,11,11,11,11
30,11,11,11,11
30,11,11,11,11
30,11,11,11,11
30,11,11,11,11
30,11,11,11,11
30,11,11,11,11
30,11,11,11,11
30,11,11,11,11
30,11,11,11,11
30,11,11,11,11
30,11,11,11,11
30,11,11,11,11
30,11,11,11,11
30,11,11,11,11
30,11,11,11,11
30,11,11,11,11
30,11,11,11,11
30,11,11,11,11
30,11,11,11,11
30,11,11,11,11
30,11,11,11,11
30,11,11,11,11
30,11,11,11,11
30,11,11,11,11
30,11,11,11,11
30,11,11,11,11
30,11,11,11,11
30,11,11,11,11
30,11,11,11,11
30,11,11,11,11
30,11,11,11,11
30,11,11,11,11
30,11,11,11,11
30,11,11,11,11
30,11,11,11,11
30,11,11,11,11
30,11,11,11,11
30,11,11,11,11
30,11,11,11,11
30,11,11,11,11
30,11,11,11,11
30,11,11,11,11
30,11,11,11,11
30,11,11,11,11
30,11,11,11,11
30,11,11,11,11
30,11,11,11,11
30,11,11,11,11
30,11,11,11,11
30,11,11,11,11
30,11,11,11,11
30,11,11,11,11
30,11,11,11,11
30,11,11,11,11
30,11,11,11,11
30,11,11,11,11
30,11,11,11,11
30,11,11,11,11
30,11,11,11,11
30,11,11,11,11
30,11,11,11,11
30,11,11,11,11
30,11,11,11,11
30,11,11,11,11
30,11,11,11,11
30,11,11,11,11
30,11,11,11,11
30,11,11,11,11
30,11,11,11,11
30,11,11,11,11
30,11,11,11,11
30,11,11,11,11
30,11,11,11,11
30,11,11,11,11
30,11,11,11,11
30,11,11,11,11
30,11,11,11,11
30,11,11,11,11
30,11,11,11,11
30,11,11,11,11
30,11,11,11,11
30,11,11,11,11
30,11,11,11,11
30,11,11,11,11
30,11,11,11,11
30,11,11,11,11
30,11,11,11,11
30,11,11,11,11
30,11,11,11,11
30,11,11,11,11
30,11,11,11,11
30,11,11,11,11
30,11,11,11,11
30,11,11,11,11
30,11,11,11,11
30,11,11,11,11
30,11,11,11,11
30,11,11,11,11
30,11,11,11,11
30,11,11,11,11
30,11,11,11,11
30,11,11,11,11
30,11,11,11,11
30,11,11,11,11
30,11,11,11,11
30,11,11,11,11
30,11,11,11,11
30,11,11,11,11
30,11,11,11,11
30,11,11,11,11
30,11,11,11,11
30,11,11,11,11
30,11,11,11,11
30,11,11,11,11
30,11,11,11,11
30,11,11,11,11
30,11,11,11,11
30,11,11,11,11
30,11,11,11,11
30,11,11,11,11
30,11,11,11,11
30,11,11,11,11
30,11,11,11,11
30,11,11,11,11
30,11,11,11,11
30,11,11,11,11
30,11,11,11,11
30,11,11,11,11
30,11,11,11,11
30,11,11,11,11
30,11,11,11,11
30,11,11,11,11
30,11,11,11,11
30,11,11,11,11
30,11,11,11,11
30,11,11,11,11
30,11,11,11,11
30,11,11,11,11
30,11,11,11,11
30,11,11,11,11
30,11,11,11,11
30,11,11,11,11
30,11,11,11,11
30,11,11,11,11
30,11,11,11,11
30,11,11,11,11
30,11,11,11,11
30,11,11,11,11
30,11,11,11,11
30,11,11,11,11
30,11,11,11,11
30,11,11,11,11
30,11,11,11,11
30,11,11,11,11
30,11,11,11,11
30,11,11,11,11
30,11,11,11,11
30,11,11,11,11
30,11,11,11,11
30,11,11,11,11
30,11,11,11,11
30,11,11,11,11
30,11,11,11,11
30,11,11,11,11
30,11,11,11,11
30,11,11,11,11
30,11,11,11,11
30,11,11,11,11
30,11,11,11,11
30,11,11,11,11
30,11,11,11,11
30,11,11,11,11
30,11,11,11,11
30,11,11,11,11
30,11,11,11,11
30,11,11,11,11
30,11,11,11,11
30,11,11,11,11
30,11,11,11,11
30,11,11,11,11
30,11,11,11,11
30,11,11,11,11
30,11,11,11,11
30,11,11,11,11
30,11,11,11,11
30,11,11,11,11
30,11,11,11,11
30,11,11,11,11
30,11,11,11,11
30,11,11,11,11
30,11,11,11,11
30,11,11,11,11
30,11,11,11,11
30,11,11,11,11
30,11,11,11,11
30,11,11,11,11
30,11,11,11,11
30,11,11,11,11
30,11,11,11,11
30,11,11,11,11
30,11,11,11,11
30,11,11,11,11
30,11,11,11,11
30,11,11,11,11
30,11,11,11,11
30,11,11,11,11
30,11,11,11,11
30,11,11,11,11
30,11,11,11,11
30,11,11,11,11
30,11,11,11,11
30,11,11,11,11
30,11,11,11,11
30,11,11,11,11
30,11,11,11,11
30,11,11,11,11
30,11,11,11,11
30,11,11,11,11
30,11,11,11,11
30,11,11,11,11
30,11,11,11,11
30,11,11,11,11
30,11,11,11,11
30,11,11,11,11
30,11,11,11,11
30,11,11,11,11
30,11,11,11,11
30,11,11,11,11
30,11,11,11,11
30,11,11,11,11
30,11,11,11,11
30,11,11,11,11
30,11,11,11,11
30,11,11,11,11
30,11,11,11,11
30,11,11,11,11
30,11,11,11,11
30,11,11,11,11
30,11,11,11,11
30,11,11,11,11
30,11,11,11,11
30,11,11,11,11
30,11,11,11,11
30,11,11,11,11
30,11,11,11,11
30,11,11,11,11
30,11,11,11,11
30,11,11,11,11
30,11,11,11,11
30,11,11,11,11
30,11,11,11,11
30,11,11,11,11
30,11,11,11,11
30,11,11,11,11
30,11,11,11,11
30,11,11,11,11
30,11,11,11,11
30,11,11,11,11
30,11,11,11,11
30,11,11,11,11
30,11,11,11,11
30,11,11,11,11
30,11,11,11,11
30,11,11,11,11
30,11,11,11,11
30,11,11,11,11
30,11,11,11,11
30,11,11,11,11
30,11,11,11,11
30,11,11,11,11
30,11,11,11,11
30,11,11,11,11
30,11,11,11,11
30,11,11,11,11
30,11,11,11,11
30,11,11,11,11
30,11,11,11,11
30,11,11,11,11
30,11,11,11,11
30,11,11,11,11
30,11,11,11,11
30,11,11,11,11
30,11,11,11,11
30,11,11,11,11
30,11,11,11,11
30,11,11,11,11
30,11,11,11,11
30,11,11,11,11
30,11,11,11,11
30,11,11,11,11
30,11,11,11,11
30,11,11,11,11
30,11,11,11,11
30,11,11,11,11
30,11,11,11,11
30,11,11,11,11
30,11,11,11,11
30,11,11,11,11
30,11,11,11,11
30,11,11,11,11
30,11,11,11,11
30,11,11,11,11
30,11,11,11,11
30,11,11,11,11
30,11,11,11,11
30,11,11,11,11
30,11,11,11,11
30,11,11,11,11
30,11,11,11,11
30,11,11,11,11
30,11,11,11,11
30,11,11,11,11
30,11,11,11,11
30,11,11,11,11
30,11,11,11,11
30,11,11,11,11
30,11,11,11,11
30,11,11,11,11
30,11,11,11,11
30,11,11,11,11
30,11,11,11,11
30,11,11,11,11
30,11,11,11,11
30,11,11,11,11
30,11,11,11,11
30,11,11,11,11
30,11,11,11,11
30,11,11,11,11
30,11,11,11,11
30,11,11,11,11
30,11,11,11,11
30,11,11,11,11
30,11,11,11,11
30,11,11,11,11
30,11,11,11,11
30,11,11,11,11
30,11,11,11,11
30,11,11,11,11
30,11,11,11,11
30,11,11,11,11
30,11,11,11,11
30,11,11,11,11
30,11,11,11,11
30,11,11,11,11
30,11,11,11,11
30,11,11,11,11
30,11,11,11,11
30,11,11,11,11
30,11,11,11,11
30,11,11,11,11
30,11,11,11,11
30,11,11,11,11
30,11,11,11,11
30,11,11,11,11
30,11,11,11,11
30,11,11,11,11
30,11,11,11,11
30,11,11,11,11
30,11,11,11,11
30,11,11,11,11
30,11,11,11,11
30,11,11,11,11
30,11,11,11,11
30,11,11,11,11
30,11,11,11,11
30,11,11,11,11
30,11,11,11,11
30,11,11,11,11
30,11,11,11,11
30,11,11,11,11
30,11,11,11,11
30,11,11,11,11
30,11,11,11,11
30,11,11,11,11
30,11,11,11,11
30,11,11,11,11
30,11,11,11,11
30,11,11,11,11
30,11,11,11,11
30,11,11,11,11
30,11,11,11,11
30,11,11,11,11
30,11,11,11,11
30,11,11,11,11
30,11,11,11,11
30,11,11,11,11
30,11,11,11,11
30,11,11,11,11
30,11,11,11,11
30,11,11,11,11
30,11,11,11,11
30,11,11,11,11
30,11,11,11,11
30,11,11,11,11
30,11,11,11,11
30,11,11,11,11
30,11,11,11,11
30,11,11,11,11
30,11,11,11,11
30,11,11,11,11
30,11,11,11,11
30,11,11,11,11
30,11,11,11,11
30,11,11,11,11
30,11,11,11,11
30,11,11,11,11
30,11,11,11,11
30,11,11,11,11
30,11,11,11,11
30,11,11,11,11
30,11,11,11,11
30,11,11,11,11
30,11,11,11,11
30,11,11,11,11
30,11,11,11,11
30,11,11,11,11
30,11,11,11,11
30,11,11,11,11
30,11,11,11,11
30,11,11,11,11
30,11,11,11,11
30,11,11,11,11
30,11,11,11,11
30,11,11,11,11
30,11,11,11,11
30,11,11,11,11
30,11,11,11,11
30,11,11,11,11
30,11,11,11,11
30,11,11,11,11
30,11,11,11,11
30,11,11,11,11
30,11,11,11,11
30,11,11,11,11
30,11,11,11,11
30,11,11,11,11
30,11,11,11,11
30,11,11,11,11
30,11,11,11,11
30,11,11,11,11
30,11,11,11,11
30,11,11,11,11
30,11,11,11,11
30,11,11,11,11
30,11,11,11,11
30,11,11,11,11
30,11,11,11,11
30,11,11,11,11
30,11,11,11,11
30,11,11,11,11
30,11,11,11,11
30,11,11,11,11
30,11,11,11,11
30,11,11,11,11
30,11,11,11,11
30,11,11,11,11
30,11,11,11,11
30,11,11,11,11
30,11,11,11,11
30,11,11,11,11
30,11,11,11,11
30,11,11,11,11
30,11,11,11,11
30,11,11,11,11
30,11,11,11,11
30,11,11,11,11
30,11,11,11,11
30,11,11,11,11
30,11,11,11,11
30,11,11,11,11
30,11,11,11,11
30,11,11,11,11
30,11,11,11,11
30,11,11,11,11
30,11,11,11,11
30,11,11,11,11
30,11,11,11,11
30,11,11,11,11
30,11,11,11,11
30,11,11,11,11
30,11,11,11,11
30,11,11,11,11
30,11,11,11,11
30,11,11,11,11
30,11,11,11,11
30,11,11,11,11
30,11,11,11,11
30,11,11,11,11
30,11,11,11,11
30,11,11,11,11
30,11,11,11,11
30,11,11,11,11
30,11,11,11,11
30,11,11,11,11
30,11,11,11,11
30,11,11,11,11
30,11,11,11,11
30,11,11,11,11
30,11,11,11,11
30,11,11,11,11
30,11,11,11,11
30,11,11,11,11
30,11,11,11,11
30,11,11,11,11
30,11,11,11,11
30,11,11,11,11
30,11,11,11,11
30,11,11,11,11
30,11,11,11,11
30,11,11,11,11
30,11,11,11,11
30,11,11,11,11
30,11,11,11,11
30,11,11,11,11
30,11,11,11,11
30,11,11,11,11
30,11,11,11,11
30,11,11,11,11
30,11,11,11,11
30,11,11,11,11
30,11,11,11,11
30,11,11,11,11
30,11,11,11,11
30,11,11,11,11
30,11,11,11,12
30,11,11,11,12
30,11,11,11,12
30,11,11,11,12
30,11,11,11,12
30,11,11,11,12
30,11,11,11,12
30,11,11,11,12
30,11,11,11,12
30,11,11,11,12
30,11,11,11,12
30,11,11,11,12
30,11,11,11,12
30,11,11,11,12
30,11,11,11,12
30,11,11,11,12
30,11,11,11,12
30,11,11,11,12
30,11,11,11,12
30,11,11,11,12
30,11,11,11,12
30,11,11,11,12
30,11,11,11,12
30,11,11,11,12
30,11,11,11,12
30,11,11,11,12
30,11,11,11,12
30,11,11,11,12
30,11,11,11,12
30,11,11,11,12
30,11,11,11,12
30,11,11,11,12
30,11,11,11,12
30,11,11,11,12
30,11,11,11,12
30,11,11,11,12
30,11,11,11,12
30,11,11,11,12
30,11,11,11,12
30,11,11,11,12
30,11,11,11,12
30,11,11,11,12
30,11,11,11,12
30,11,11,11,12
30,11,11,11,12
30,11,11,12,12
30,11,11,12,12
30,12,11,12,12
30,12,11,12,12
30,12,11,12,12
30,12,11,12,12
30,12,11,12,12
30,12,11,12,12
30,12,11,12,12
30,12,11,12,12
30,12,11,12,12
30,12,11,12,12
30,12,11,12,12
30,12,11,12,12
30,12,11,12,12
30,12,11,12,12
30,12,11,12,12
30,12,11,12,12
30,12,11,12,12
30,12,11,12,12
30,12,11,12,12
30,12,11,12,12
30,12,11,12,12
30,12,11,12,12
30,12,11,12,12
30,12,11,12,12
30,12,11,12,12
30,12,11,12,12
30,12,11,12,12
30,12,11,12,12
30,12,11,12,12
30,12,11,12,12
30,12,11,12,12
30,12,11,12,12
30,12,11,12,12
30,12,11,12,12
30,12,11,12,12
30,12,11,12,12
30,12,11,12,12
30,12,11,12,12
30,12,11,12,12
30,12,11,12,12
30,12,11,12,12
30,12,11,12,12
30,12,11,12,12
30,12,11,12,12
30,12,11,12,12
30,12,11,12,12
30,12,11,12,12
30,12,11,12,12
30,12,11,12,12
30,12,11,12,12
30,12,11,12,12
30,12,11,12,12
30,12,11,12,12
30,12,11,12,12
30,12,11,12,12
30,12,11,12,12
30,12,11,12,12
30,12,11,12,12
30,12,11,12,12
30,12,11,12,12
30,12,11,12,12
30,12,11,12,12
30,12,11,12,12
30,12,11,12,12
30,12,11,12,12
30,12,11,12,12
30,12,11,12,12
30,12,11,12,12
30,12,11,12,12
30,12,11,12,12
30,12,11,12,12
30,12,11,12,12
30,12,11,12,12
30,12,11,12,12
30,12,11,12,12
30,12,11,12,12
30,12,11,12,12
30,12,11,12,12
30,12,11,12,12
30,12,11,12,12
30,12,11,12,12
30,12,11,12,12
30,12,11,12,12
30,12,11,12,12
30,12,11,12,12
30,12,11,12,12
30,12,11,12,12
30,12,11,12,12
30,12,11,12,12
30,12,11,12,12
30,12,11,12,12
30,12,11,12,12
30,12,11,12,12
30,12,11,12,12
30,12,11,12,12
30,12,11,12,12
30,12,11,12,12
30,12,11,12,12
30,12,11,12,12
30,12,11,12,12
30,12,11,12,12
30,12,11,12,12
30,12,11,12,12
30,12,11,12,12
30,12,11,12,12
30,12,11,12,12
30,12,11,12,12
30,12,11,12,12
30,12,11,12,12
30,12,11,12,12
30,12,11,12,12
30,12,11,12,12
30,12,11,12,12
30,12,11,12,12
30,12,11,12,12
30,12,11,12,12
30,12,11,12,12
30,12,11,12,12
30,12,11,12,12
30,12,11,12,12
30,12,11,12,12
30,12,11,12,12
30,12,11,12,12
30,12,11,12,12
30,12,11,12,12
30,12,11,12,12
30,12,13,12,12
30,12,13,12,12
30,12,13,12,12
30,12,13,12,12
30,12,13,12,12
30,12,13,12,12
30,12,13,12,12
30,12,13,12,12
30,12,13,12,12
30,12,13,12,12
30,12,13,12,12
30,12,13,12,12
30,12,13,12,12
30,12,13,12,12
30,12,13,12,12
30,12,13,12,12
30,12,13,12,12
30,12,13,12,12
30,12,13,12,12
30,12,13,12,12
30,12,13,12,12
30,12,13,12,12
30,12,13,12,12
30,12,13,12,12
30,12,13,12,12
30,12,13,12,12
30,12,13,12,12
30,12,13,12,12
30,12,13,12,12
30,12,13,12,12
30,12,13,12,12
30,12,13,12,12
30,12,13,12,12
30,12,13,12,12
30,12,13,12,12
30,12,13,12,12
30,12,13,12,12
30,12,13,12,12
30,12,13,12,12
30,12,13,12,12
30,12,13,12,12
30,12,13,12,12
30,12,13,12,12
30,12,13,12,12
30,12,13,12,12
30,12,13,12,12
30,12,13,12,12
30,12,13,12,12
30,12,13,12,12
30,12,13,12,12
30,12,13,12,12
30,12,13,12,12
30,12,13,12,12
30,12,13,12,12
30,12,13,12,12
30,12,13,12,12
30,12,13,12,12
30,12,13,12,12
30,12,13,12,12
30,12,13,12,12
30,12,13,12,12
30,12,13,12,12
30,12,13,12,12
30,12,13,12,12
30,12,13,12,12
30,12,13,12,12
30,12,13,12,12
30,12,13,12,12
30,12,13,12,12
30,12,13,12,12
30,12,13,12,12
30,12,13,12,12
30,12,13,12,12
30,12,13,12,12
30,12,13,12,12
30,12,13,12,12
30,12,13,12,12
30,12,13,12,12
30,12,13,12,12
30,12,13,12,12
30,12,13,12,12
30,12,13,12,12
30,12,13,12,12
30,12,13,12,12
30,12,13,12,12
30,12,13,12,12
30,12,13,12,12
30,12,13,12,12
30,12,13,12,12
30,12,13,12,12
30,12,13,12,12
30,12,13,12,12
30,12,13,12,12
30,12,13,12,12
30,12,13,12,12
30,12,13,12,12
30,12,13,12,12
30,12,13,12,12
30,12,13,12,12
30,12,13,12,12
30,12,13,12,12
30,12,13,12,12
30,12,13,12,12
30,12,13,12,12
30,12,13,12,12
30,12,13,12,12
30,12,13,12,12
30,12,13,12,12
30,12,13,12,12
30,12,13,12,12
30,12,13,12,12
30,12,13,12,12
30,12,13,12,12
30,12,13,12,12
30,12,13,12,12
30,12,13,12,12
30,12,13,12,12
30,12,13,12,12
30,12,13,12,12
30,12,13,12,12
30,12,13,12,12
30,12,13,12,12
30,12,13,12,12
30,12,13,12,12
30,12,13,12,12
30,12,13,12,12
30,12,13,12,12
30,12,13,12,12
30,12,13,12,12
30,12,13,12,12
30,12,13,12,12
30,12,13,12,12
30,12,13,12,12
30,12,13,12,12
30,12,13,12,12
30,12,13,12,12
30,12,13,12,12
30,12,13,12,12
30,12,13,12,12
30,12,13,12,12
30,12,13,12,12
30,12,13,12,12
30,12,13,12,12
30,12,13,12,12
30,12,13,12,12
30,12,13,12,12
30,12,13,12,12
30,12,13,12,12
30,12,13,12,12
30,12,13,12,12
30,12,13,12,12
30,12,13,12,12
30,12,13,12,12
30,12,13,12,12
30,12,13,12,12
30,12,13,12,12
30,12,13,12,12
30,12,13,12,12
30,12,13,12,12
30,12,13,12,12
30,12,13,12,12
30,12,13,12,12
30,12,13,12,12
30,12,13,12,12
30,12,13,12,12
30,12,13,12,12
30,12,13,12,12
30,12,13,12,12
30,12,13,12,12
30,12,13,12,12
30,12,13,12,12
30,12,13,12,12
30,12,13,12,12
30,12,13,12,12
30,12,13,12,12
30,12,13,12,12
30,12,13,12,12
30,12,13,12,12
30,12,13,12,12
30,12,13,12,12
30,12,13,12,12
30,12,13,12,12
30,12,13,12,12
30,12,13,12,12
30,12,13,12,12
30,12,13,12,12
30,12,13,12,12
30,12,13,12,12
30,12,13,12,12
30,12,13,12,12
30,12,13,12,12
30,12,13,12,12
30,12,13,12,12
30,12,13,12,12
30,12,13,12,12
30,12,13,12,12
30,12,13,12,12
30,12,13,12,12
30,12,13,12,12
30,12,13,12,12
30,12,13,12,12
30,12,13,12,12
30,12,13,12,12
30,12,13,12,12
30,12,13,12,12
30,12,13,12,12
30,12,13,12,12
30,12,13,12,12
30,12,13,12,12
30,12,13,12,12
30,12,13,12,12
30,12,13,12,12
30,12,13,12,12
30,12,13,12,12
30,12,13,12,12
30,12,13,12,12
30,12,13,12,12
30,12,13,12,12
30,12,13,12,12
30,12,13,12,12
30,12,13,12,12
30,12,13,12,12
30,12,13,12,12
30,12,13,12,12
30,12,13,12,12
30,12,13,12,12
30,12,13,12,12
30,12,13,12,12
30,12,13,12,12
30,12,13,12,12
30,12,13,12,12
30,12,13,12,12
30,12,13,12,13
30,12,13,12,13
30,12,13,12,13
30,12,13,12,13
30,12,13,12,13
30,12,13,12,13
30,12,13,12,13
30,12,13,12,13
30,12,13,12,13
30,12,13,12,13
30,12,13,12,13
30,12,13,12,13
30,12,13,12,13
30,12,13,12,13
30,12,13,12,13
30,12,13,12,13
30,12,13,12,13
30,12,13,12,13
30,13,13,13,13
30,13,13,13,13
30,13,13,13,13
30,13,13,13,13
30,13,13,13,13
30,13,13,13,13
30,13,13,13,13
30,13,13,13,13
30,13,13,13,13
30,13,13,13,13
30,13,13,13,13
30,13,13,13,13
30,13,13,13,13
30,13,13,13,13
30,13,13,13,13
30,13,13,13,13
30,13,13,13,13
30,13,13,13,13
30,13,13,13,13
30,13,13,13,13
30,13,13,13,13
30,13,13,13,13
30,13,13,13,13
30,13,13,13,13
30,13,13,13,13
30,13,13,13,13
30,13,13,13,13
30,13,13,13,13
30,13,13,13,13
30,13,13,13,13
30,13,13,13,13
30,13,13,13,13
30,13,13,13,13
30,13,13,13,13
30,13,13,13,13
30,13,13,13,13
30,13,13,13,13
30,13,13,13,13
30,13,13,13,13
30,13,13,13,13
30,13,13,13,13
30,13,13,13,13
30,13,13,13,13
30,13,13,13,13
30,13,13,13,13
30,13,13,13,13
30,13,13,13,13
30,13,13,13,13
30,13,13,13,13
30,13,13,13,13
30,13,13,13,13
30,13,13,13,13
30,13,13,13,13
30,13,13,13,13
30,13,13,13,13
30,13,13,13,13
30,13,13,13,13
30,13,13,13,13
30,13,13,13,13
30,13,13,13,13
30,13,13,13,13
30,13,13,13,13
30,13,13,13,13
30,13,13,13,13
30,13,13,13,13
30,13,13,13,13
30,13,13,13,13
30,13,13,13,13
30,13,13,13,13
30,13,13,13,13
30,13,13,13,13
30,13,13,13,13
30,13,13,13,13
30,13,13,13,13
30,13,13,13,13
30,13,13,13,13
30,13,13,13,13
30,13,13,13,13
30,13,13,13,13
30,13,13,13,13
30,13,13,13,13
30,13,13,13,13
30,13,13,13,13
30,13,13,13,13
30,13,13,13,13
30,13,13,13,13
30,13,13,13,13
30,13,13,13,13
30,13,13,13,13
30,13,13,13,13
30,13,13,13,13
30,13,13,13,13
30,13,13,13,13
30,13,13,13,13
30,13,13,13,13
30,13,13,13,13
30,13,13,13,13
30,13,13,13,13
30,13,13,13,13
30,13,13,13,13
30,13,13,13,13
30,13,13,13,13
30,13,13,13,13
30,13,13,13,13
30,13,13,13,13
30,13,13,13,13
30,13,13,13,13
30,13,13,13,13
30,13,13,13,13
30,13,13,13,13
30,13,13,13,13
30,13,13,13,13
30,13,13,13,13
30,13,13,13,13
30,13,13,13,13
30,13,13,13,13
30,13,13,13,13
30,13,13,13,13
30,13,13,13,13
30,13,13,13,13
30,13,13,13,13
30,13,13,13,13
30,13,13,13,13
30,13,13,13,13
30,13,13,13,13
30,13,13,13,13
30,13,13,13,13
30,13,13,13,13
30,13,13,13,13
30,13,13,13,13
30,13,13,13,13
30,13,13,13,13
30,13,13,13,13
30,13,13,13,13
30,13,13,13,13
30,13,13,13,2
30,13,13,13,2
30,13,13,12,2
30,2,4,12,2
30,2,5,12,2
30,2,2,2,2
30,2,2,2,2
30,2,2,2,2
30,2,2,2,2
30,2,2,2,2
30,2,2,2,2
30,2,2,2,2
30,2,2,2,2
30,2,2,2,2
30,2,2,2,2
30,2,2,2,2
30,2,2,2,2
30,2,2,2,2
30,2,2,2,2
30,2,2,2,2
30,2,2,2,2
30,2,2,2,2
30,2,2,2,2
30,2,2,2,2
30,2,2,2,2
30,2,2,2,2
30,2,2,2,2
30,2,2,2,2
30,2,2,2,2
30,2,2,2,2
30,2,2,2,2
30,2,2,2,2
30,2,2,2,2
30,2,2,2,2
30,2,2,2,2
30,2,2,2,2
30,2,2,2,2
30,2,2,2,2
30,2,2,2,2
30,2,2,2,2
30,2,2,2,2
30,2,2,2,2
30,2,2,2,2
30,2,2,2,2
30,2,2,2,2
30,2,2,2,2
30,2,2,2,2
30,2,2,2,2
30,2,2,2,2
30,2,2,2,2
30,2,2,2,2
30,2,2,2,2
30,2,2,2,2
30,2,2,2,2
30,2,2,2,2
30,2,2,2,2
30,2,2,2,2
30,2,2,2,2
30,2,2,2,2
30,2,2,2,2
30,2,2,2,2
30,2,2,2,2
30,2,2,2,2
30,2,2,2,2
30,2,2,2,2
30,2,2,2,2
30,2,2,2,2
30,2,2,2,2
30,2,2,2,2
30,2,2,2,2
30,2,2,2,2
30,2,2,2,2
30,2,2,2,2
30,2,2,2,2
30,2,2,2,2
30,2,2,2,2
30,2,2,2,2
30,2,2,2,2
30,2,2,2,2
30,2,2,2,2
30,2,2,2,2
30,2,2,2,2
30,2,2,2,2
30,2,2,2,2
30,2,2,2,2
30,2,2,2,2
30,2,2,2,2
30,2,2,2,2
30,2,2,2,2
30,2,2,2,2
30,2,2,2,2
30,2,2,2,2
30,2,2,2,2
30,2,2,2,2
30,2,2,2,2
30,2,2,2,2
30,2,2,2,2
30,2,2,2,2
30,2,2,2,2
30,2,2,2,2
30,2,2,2,2
30,2,2,2,2
30,2,2,2,2
30,2,2,2,2
30,2,2,2,2
30,2,2,2,2
30,2,2,2,2
30,2,2,2,2
30,2,2,2,2
30,2,2,2,2
30,2,2,2,2
30,2,2,2,2
30,2,2,2,2
30,2,2,2,2
30,2,2,2,2
30,2,2,2,2
30,2,2,2,2
30,2,2,2,2
30,2,2,2,2
30,2,2,2,2
30,2,2,2,2
30,2,2,2,2
30,2,2,2,2
30,2,2,2,2
30,2,2,2,2
30,2,2,2,2
30,2,2,2,2
30,2,2,2,2
30,2,2,2,2
30,2,2,2,2
30,2,2,2,2
30,2,2,2,2
30,2,2,2,2
30,2,2,2,2
30,2,2,2,2
30,2,2,2,2
30,2,2,2,2
30,2,2,2,2
30,2,2,2,2
30,2,2,2,2
30,2,2,2,2
30,2,2,2,2
30,2,2,2,2
30,2,2,2,2
30,2,2,2,2
30,2,2,2,2
30,2,2,2,2
30,2,2,2,2
30,2,2,2,2
30,2,2,2,2
30,2,2,2,2
30,2,2,2,2
30,2,2,2,2
30,2,2,2,2
30,2,2,2,2
30,2,2,2,2
30,2,2,2,2
30,2,2,2,2
30,2,2,2,2
30,2,2,2,2
30,2,2,2,2
30,2,2,2,2
30,2,2,2,2
30,2,2,2,2
30,2,2,2,2
30,2,2,2,2
30,2,2,2,2
30,2,2,2,2
30,2,2,2,2
30,2,2,2,2
30,2,2,2,2
30,2,2,2,2
30,2,2,2,2
30,2,2,2,2
30,2,2,2,2
30,2,2,2,2
30,2,2,2,2
30,2,2,2,2
30,2,2,2,2
30,2,2,2,2
30,2,2,2,2
30,2,2,2,2
30,2,2,2,2
30,2,2,2,2
30,2,2,2,2
30,2,2,2,2
30,2,2,2,2
30,2,2,2,2
30,2,2,2,2
30,2,2,2,2
30,2,2,2,2
30,2,2,2,2
30,2,2,2,2
30,2,2,2,2
30,2,2,2,2
30,2,2,2,2
30,2,2,2,2
30,2,2,2,2
30,2,2,2,2
30,2,2,2,2
30,2,2,2,2
30,2,2,2,2
30,2,2,2,2
30,2,2,2,2
30,2,2,2,2
30,2,2,2,2
30,2,2,2,2
30,2,2,2,2
30,2,2,2,2
30,2,2,2,2
30,2,2,2,2
30,2,2,2,2
30,2,2,2,2
30,2,2,2,2
30,2,2,2,2
30,2,2,2,2
30,2,2,2,2
30,2,2,2,2
30,2,2,2,2
30,2,2,2,2
30,2,2,2,2
30,2,2,2,2
30,2,2,2,2
30,2,2,2,2
30,2,2,2,2
30,2,2,2,2
30,2,2,2,2
30,2,2,2,2
30,2,2,2,2
30,2,2,2,2
30,2,2,2,2
30,2,2,2,2
30,2,2,2,2
30,2,2,2,2
30,2,2,2,2
30,2,2,2,2
30,2,2,2,2
30,2,2,2,2
